freqmod web portal,the freqmod web portal is an easy to use system to update content dynamically. the system features full user customization  comments  forums  and much more  all running at blazing speeds. the package features myquery a great alternative to phpmyadmin.,front-ends
gasql,database admin tool. works with gnome-db and has  nice and easy gui.,front-ends
gaddressbook,gaddressbook (a c/gtk+ - mysql addressbook),front-ends
gsqlite,gsqlite is an open-source graphic frontend for sqlite  and is written in java. gsqlite maintains meta info for displaying the construsted databases. it also provides commond box and gui window for design  construction  and retrieval of your databases.,front-ends
gambas-mysqladmin,this program is an administrator tool for mysql.  it's an application for users who like the visual way  not the command line way to administrate the mysql databases.  this program is written in gambas2 basic.,front-ends
geofiber,python based webservice to manage and display information from some fiber-gises.,front-ends
gmmusic,gmmusic is a free and powerful music collection management system for gnome. you can handle your complete music collection  consisting of songs  which are stored on records  cds  minidiscs  video and audio tapes. gmmusic fully supports freedb protocol,front-ends
golite version 1.1,golite is the next generation sqlite gui,front-ends
gpsdatalogger,designed to collect fisheries data linked to gps coordinates from small fixed wing aircraft. sql database runs on wince  palm pda & other platforms. program was written using superwaba: a robust java-like development environment for handheld devices.,front-ends
gut aufgelegt dj music selecta,gut aufgelegt dj music selecta allows to store  modify  create dj sets of  play  etc. ten thousands of songs. it supports song titles  artists  bpm  import of mp3 files  different media (e.g. vinyl  cd  file) fast searching and a lot more.,front-ends
hdb,simple  lightweight hypertext database front-end and login system using flat text files or mysql to store all data. designed for keeping addresses and phone numbers. written in php and javascript.,front-ends
halfstats,halfstats is a perl program which parses half-life server logs and generates player statistics in html files.,front-ends
htmldbquery - jquery plugin for apex 3.x,helpful jquery plugin library for apex 3.x,front-ends
hubert,linux curses driven database front end development environment for yard sql or other esql/c like databases. menu oriented  user and group access rigths controlled  form print functionality  sort functionality for database hit list  mask creation tool ...,front-ends
ichoons,open source application for databasing your music collection(s). ichoons will utilize other open source products such as mysql  apache webserver and php as well as python / wxpython and sql lite. we will also be including tools written in python for win3,front-ends
ijsql sql/metadata query tool,a console-based (swing gui also in the future ...) interactive db query tool written in java/jdbc.  it goes beyond the typical tools by introducing a sql-like metadata query language that allows interactive querying of databasemetadata and resultsetmetada,front-ends
iseries ftp assistant,one solution to all your iseries/as400/system i ftp needs.,front-ends
itunes2access4reports,ms access app to import itunes player catalog,front-ends
iupdate,keep your server up to date with iupdate!,front-ends
ignitiondb,ignitiondb  a com in process database engine for windows written in c++ for handling small and medium sized data amounts. thanx to regex++ a user can easily write advanced lightning fast queries without having to hassle with sql.,front-ends
inventory,inventory is a gtk+-2 inventory program that uses a mysql database as backend. inventory can't do anything fancy  complicated or complex (like linked tables)  instead it tries to be flexible  multi-purpose and fast while remaining easy to use.,front-ends
ircxom - irc to blosxom gateway,ircxom is an irc bot that allows channel members to post to a blosxom web log.  it includes commands for managing irc-based posts: posts may be moved to different categories  retitled  deleted  and so on.,front-ends
ixbar3000,multiplatform multiemulator frontend,front-ends
jconsole,discontinued project (see news) - jconsole is essentially a management console (written in java) that can have a variety of plugins attached to it.  at the moment it is growing as a framework for a cross database maintenance / query tool (sql).,front-ends
jdba,jdba is database administration tool being written in java. it will be able to manage multiple instances from a variety of dbms such as oracle  informix  sybase  mysql  and others. development is currently focused solely on oracle.,front-ends
jsql,java mysql front end,front-ends
jsqlbrowser,jsqlbrowser is simple yet powerful and convenient db front-end which works with databases through jdbc. it allows you to work with several db in the same time  have multiple windows with different sql queries and result sets  and some other useful featur,front-ends
jsqlview,jsqlview is a java gui/swing application for users to retrieve data from sql databases on remote and local hosts using available or custom drivers. tables are shown graphically and queries and updates are automatically generated for quick view and update.,front-ends
junimedia,junimedia is a webbased multi-user application for storing informations about medias like mp3s  videos or even books. it will be possible to configure which information are stored and how the fields are declarated.,front-ends
jdb: the j database system,jdb is a small  lightweight  easily embeddable into other applications database system that has a console frontend to use to manage your own personal data  and a cgi frontend to administer and use remote databases through the web.,front-ends
jdbc view,a database query engine in java  using jdbc and swing.  works with mysql and sql server  with an abstraction layer for adding other databases.,front-ends
jdbc4sapnw,jdbc driver for accessing sap netweaver based systems,front-ends
jdbmigr - database command-line tools,java/jdbc command-line tools to export and import database data (formats: xml and fast-infoset (webrowset schema)  csv and dml). you can synchronize changes in the webrowset document (insertrow-  modifyrow- and deleterow-tags) back to the datasource.,front-ends
jdog: database objects browser,jdog: a productivity tool for software dev/qa teams that develop & support database oriented softwares. it eliminates teams writing repetitive sqls & joins for data-verification during analysis dev test debug and promotes productivity via collaboration .,front-ends
jspmyadmin,a mysql administration tool,front-ends
jsquery, ajax javascript resultset,ajax jdbc resultset in javascript. uses xmlhttp to send xml server data to a web browser html form with no refresh  reload or submit (like google suggest). data can be sql  object relational map (like hibernate)  xml  other mapping (like soap),front-ends
jstrata.com,java-based package for the development and maintenance of gui database applications.,front-ends
jython database console,jydbconsole is a database console inspired by psql - terminal-based front-end to postgresql. is written in jython and uses jdbc drivers to talk to databases  uses terminal console (unix only) or java swing as an user interface.,front-ends
kassiope,kassiope is a tool for developing business applications. it is designed to be a repository-based program-generator in the future. at the present state it is a framework that simplifies development of true "write-once-run-anywhere"-applications.,front-ends
kbvote,an open source voting program. initial implementations will be done up in java  but ports to other languages will be done later on. each release is given a codename as the version instead of a number. most recent release is \"bookmark\".,front-ends
kelontong,kelontong is a simple web based "point of sales" software that designated for a small business owners. the project aims to fullfil the need of simple software thar can be easily implemented  used  and improved without much effort.,front-ends
kfb,kfb is a gui firebird database administration tool developed with kdevelop for linux. it includes most functions offered by firebird and introducing some new operations said to be 'impossible'.visit http://kfbsite.googlepages.com for more information.,front-ends
kmencoder,kmencoder is a frontend to mencoder/mplayer for kde.,front-ends
konsultant,konsultant is a kde application for a small team of consultants to manage clients  tickets  and projects.  a working postgres server is required for operation.  the design goal is to create both a working application  but also a simple application fram,front-ends
labman2,a web database for experimental results of research,front-ends
larch,larch is a web-based ldap browser.   you can browse/search the directory  delete an object or a subtree  add/modify attributes  copy subtree to another server.  usually the executed command (openldap) is displayed along with the result.,front-ends
lazycode: modular weblog system,written in perl  using xml and totaly themeable; lazycode enables you to manage your own diary/weblog/journal and much more. with a basic knowledge of perl  write your own modules and add personal features to the system.,front-ends
ldap_lib.py,pure python ldap implementation removing the reliance on the open ldap c libraries.,front-ends
letalite,an easy to use sql client gui.,front-ends
libtopo,libtopo and topomap are tools to use  convert  analyze and display topography maps such as etopo2  etopo5 and globe. topomap is the command line interface to convert topography databases to raw data  images  etc...,front-ends
libfb,you can use libfb from c  gambas3 to connect firebird database server,front-ends
libpq for palmos,libpq for palmos enables to connect your palm handheld to postgresql server through tcp/ip connection. this library provides several functions  a subset of the generic libpq including large object (blob) manipulation functions.,front-ends
linux dbase iii file viewer,kde based dbase iii+ file viewer / utility.,front-ends
loax,development of a multi platform application designed to allow the web access flow of any kind of data but keep the things simple  customizable and secure.,front-ends
lsn,free social network.,front-ends
madman,madman administrates digitial music archives nicely: madman is a powerful digital music cataloging tool that is capable of flexible querying  tagging and organizing huge amounts of digital music.,front-ends
mail + sql,this is a set of programs that allows you to create your own webmail with sendmail & procmail & imapd & webmail with dynamic sql users and mailbox limitations. you can control your users through web  view statistic  and other.,front-ends
mdb sql client,a small .net application that allows you to connect to the microsoft access database files (*. mdb) and execute sql-queries to them. more information in russian can be fount here - http://2lx.ru/2009/02/mdb-sql-client/,front-ends
mdbm - media database management,a database for managing all your multimedia content with only this tool. you can have an overview about which movies you have lend to someone else. it's easy  it's portable and it's free.,front-ends
medfo,a c++  gtk+ based gui application for displaying medicine information obtained from the us fda.,front-ends
mediacat-gtk,mediacat-gtk is a cross-platform gui database frontend designed to allow you to index and search your mp3  dvd  and cd collections.  it is written using the new php-gtk language bind and currently supports connections to mysql and any database supported b,front-ends
mediadbs,mediadbs is a project to produce a flexible database system for tracking and searching for  multiple forms of electronic media (eg mp3  divx  ogg) distributed on multiple servers in a local network. currently only supports mp3.,front-ends
meltingice file system,meltingice file system is a comprehensive php personal file management script. it allows users to upload to the server it is hosted on  and once the files are uploaded  users may link other people to them  and manage their uploaded files.,front-ends
mhd2,mhd2 is yet another ticketing software using php/mysql. it uses the same concepts as martin's helpdesk (mhd.sf.net) and features creating tickets  events and customers profiles  searching in tickets  exporting to pdf. it uses templates for html display,front-ends
mimas - gui tool for sql developers,a ui tool for any database,front-ends
mkreport,report creation tool. presents results of an sql query as a series of template-based entries.,front-ends
mmusic,mmusic is a powerful perl frontend for postgresql  which allows you to handle your complete music collection  consisting of songs  which are stored on records  cds  cd roms  video and audio tapes.,front-ends
mod_jdc,apache module for building ajax-based sites,front-ends
moll - my collection manager,my collection manager is a text-based database program for your collections. it is a fast and easy to use front end for gdbm or berkeley db with a curses interface. some other databases are supported.,front-ends
music retrieval system,this application is used to retrieve the song details from database.,front-ends
mx-ldap-suite,mx-ldap-suite  mx-ldap-vacation: auto responses mail on vacation and reads the message from ldap.  mx-ldap-admin:is a php based tool. it provides administration of ldap-directories  (add  modify and delete user-accounts groups aliases  samba-workstat,front-ends
mygde,incredibly old & useless gtk interface to mysql databases,front-ends
mysql database for the it department,mysql database for the it department written in php. a database of the it innventory  helpdesk and support. dadabase fields should be pcs with the hard and softwarecomponents systems and netwoktopology  licenses   supplier of compontets  helpdesk  sup,front-ends
mysql/html-client,,front-ends
mysqled,minimalist web-based sql front-end for mysql database.,front-ends
mysqlweb  -  web interface to mysql,mysqlweb is web interface for building sql queries to mysql databse. query builder allows user to add and remove tables  set relations  apply criterias etc. results are output in a table. the look is easy to change - it is simply css formatted xhtml.,front-ends
mywwwatcher,mywwwatcher is simple php-based interface for maintainance of mysql databases.,front-ends
mydbaccess - mysql web-gui in php/js,mydbaccess is a web-gui for mysql databases featuring end-user-friendly editing  search  query and reporting engine functionality.,front-ends
mysql client with qt front-end,this is small mysql graphical client written in c++ using qt 4.1.,front-ends
mysql2dbf,mysql2dbf is a perl written command line utility for exporting mysql data into dbf file. it has configurable dbf file format and uses user's sql queries.,front-ends
mysqlxfer,this is a simple bulk data uploader written in c# using odbc for connectivity. i built it to upload very large data sets to an internet mysql hosted instance. it features automatic field separator detection and a resume feature if it gets interrupted.,front-ends
mystuffs,this is a multipurpose information system. it aims to hold data items in a semi structured way  alowing the user (you i hope) to create it\'s own datatype system without the need to dive into complex database designing issues.,front-ends
mzcontrols,mzcontrols takes the advantage of the runtime creation controls to make much easyer the development of database user interfaces in delphi. for more information see the examples included with the source code.,front-ends
nmysql-backup,backup your mysql databases easily.,front-ends
neo-portal customization, squared,the most customizable portal: full i18n localization support; os  web server  database independent; output: xhtml  pdf  rss  txt  rtf  wml  and more...,front-ends
niobjects,niobjects is some kind of contentmanagementsystem/frontend to a user extendable datamodell/recordset. providing a nice php-api for accessing this stored data and  representing it with reasonable runtime behavior to the web-user.,front-ends
osternenkarte,a starmap for the mmog ogame ... take planetscans  galaxy view and stats.  ogame sternenkarte kann spionageberichte  galaxie übersichten und die statistiken von allys und spielern aufnehmen. einfach text kopieren und  in die sternenkarte einfügen.,front-ends
ocl2mysql,during my diploma thesis i developed an extension for the mysql-client using ocl-invariants for constraint checking.,front-ends
octave-db,octave bindings for postgres  mysql  sqlite  and standard odbc.,front-ends
odbc-bench,open-source cli  gtk+ and carbon utility to generate your own set of benchmarks profiling database/odbc-driver performance.,front-ends
offstagearts,offstagearts is an open source enterprise database system for dance  theater and other non-profit organizations of all sizes.  it is based on java/postgresql and runs on all major platforms.,front-ends
onex2,onex2 is a xmm to nmj converter for browsing the movie collection in a web browser or on a tv screen.,front-ends
orario_elettronico,written in php and using mysql to compile a school timetable. version 6 supports the automatic allocation of hours via php scripts. works fine on linux platforms  slow and (in some functions) buggy under windows.,front-ends
perl-syslog-ng,a front-end written in perl to allow easy access to messages received by a syslog-ng server  with extra features such as device groups and access control based on user profiles.,front-ends
personal books and movie catalog,this is a personal books and movie catalog using java and an embedded database. it lets you keep track of almost everything you have in your personal home library.,front-ends
pg2ch,postgresql dashboard,front-ends
pg_reorg,online table clustering tool for postgresql,front-ends
pgenmvc,generator of php classes from postgresql database. there are model  view  controller (mvc) classes generated by this tool. it is easy tool.,front-ends
pglib,pglib is an implementation of the frontend side of the postgresql protocol  version 3.0.  it is written in python and twisted (a framework for writing asynchronous applications).  it offer a low level  asynchronous  acces to a postgresql database  wit,front-ends
pgst,an intuitive gui (gtk-based) for postgresql management in under 100k (zipped).,front-ends
phdwait,phdwait (php database web application toolkit) will be a web application to manipulate and create databases   web forms  query lists and will have an option to export the code  so the user can continue its development isolated.,front-ends
php mp3 administration,mphp3 is a mp3 administration tool in php running on either windows or unix. it is using various databases as well as xml.  interfaces to audio converters  burning programms and winamp are available.,front-ends
php simple acces data mysql,this script php allows the automatic generation of class giving access simplified to the data. the data base must be of mysql type.,front-ends
php-autobilling,independent contractor\\\\\\\'s automatic billing system.  via trustcommerce merchant gateway.,front-ends
php3links,php3links is gpl licenced free software created using php3 and mysql. it is a link farm based loosely based on yahoo. note: this code is dangerously obsolete.,front-ends
phpbddb - die bierdeckeldatenbank,phpbddb adresses collectors of beer mats (coasters)  who want to maintain they`re collection webbased.  features should be: - easy data exchange between collectors - maintaining one collection with unlimited users - specified user rights and user grou,front-ends
phpbuns,phpbuns is a generator of sql query and web pages writen in php.   it makes it possible (amongst other things) to generate the query and the pages for the add  edit  del  list and data retrieval in a sql database.,front-ends
phpcitationmanager,this set of php scripts is a citation management system with extensive search functionality  backed by a mysql database. it is useful for writing academic documents like a thesis. the scripts are well documented and easy to set up.,front-ends
phpcodegenerator,phpcodegenerator is a free database driven website code generator. it reads the database and generates a website with the ability to create  list  edit  update  delete and search records.,front-ends
phpdbforms,,front-ends
phpdvd,keep track of your dvd collection with this simple php / mysql script. features: fully customizable look and feel; optional links to the internet movie database or to urls of your choice; interface to add/edit/delete entries. see the homepage for a demo.,front-ends
phpdbedit,phpdbedit is a database independant code generator that produces php/html page to edit a database table with crud (create  read  update and delete) functionality.,front-ends
phpfriendlyadmin,phpfriendlyadmin - the web developer's answer to simplify content management for the masses!  this package is a remote database management tool made specifically for web developers who want to ease an audience into the world of content management.,front-ends
phpgroups,data entry and information processing software,front-ends
phphf,prosta aplikacja do zarz?dzania rachunkami i p?atno?ciami oparta na bazie mysql i interfejsie php. / simple application for managing bills and payments based on mysql and php.,front-ends
phpipadmin,ip-adressenverwaltung/dokumentation mit php/mysql  verwaltung beliebig vieler ip-netze  angabe von hostnamen  usernamen  os  raum etc.  passwortschutz  zugriff über browser von überall aus! sorry - only german - english follows soon!,front-ends
phpintranet,phpintranet is a php/sql intranet application including staff database  modular calendars  a tournament engine  spamassassin configuration integration  birthdays  image storing  etc.  now there is also an inventory and shopping cart system!,front-ends
phpliteradmin,phpliteradmin is a sqlite manager  that is compatible with sqlite 2.x!,front-ends
phpminadmin,phpminadmin has been renamed to adminer  please visit http://www.adminer.org,front-ends
phpmonannuaire,phpmonannuaire is a directory written in php. it can use mysql or ldap db. you can adapt it to your own database or use the mysql table that come with.,front-ends
phpmycatalog:automatic disk cataloguer,phpmycatalog catalogues the contents of your cd  dvd or any directory automatically. it stores the data and then you can search for specific files or other contents to easily locate your documents music programs..in your huge cd collection.,front-ends
phpmychangelog,phpmychangelog is a "plog" (project log) written in php scripting language that is used to keep track of any project's changelog online and in a manner which teams can easily keep track of it. [currently uses only mysql],front-ends
phpmydoc - mysql auto-documenter,do you have a large mysql database? do your fellow developers come to you with questions about columns that you don't even remember? phpmydoc provides an easy way to document a database of any size.  it features automatic indexing  exporting and more.,front-ends
phpmydump,phpmydump is a php application for fast and easy copy of mysql database tables and content.,front-ends
phpmyjobs,phpmyjobs is a lamp (linux  apache  mysql  php) project with the intent to create a website that will allow employment companies to provide employment listings for potential job seekers. it will be written entirely in php  html  js  and mysql.,front-ends
phpmyordering,manage purchasing orders  inventory and generate custom reports. features include active directory authentication with support for user  group  access levels per user/group. still in alpha stage.,front-ends
phpmyorganiser,this project has been transferred to webgeiser! http://webgeiser.sourceforge.net  php and mysql driven organiser in the shape of a handheld computer. modules  plugins and extra features will be available to add to the program's usefulness.  very use,front-ends
phpmypirates,phpmypirates is a php and mysql-based project for helping to manage crews  flags  and alliances in yohoho! puzzle pirates.,front-ends
phpmysoap,php-based soap server for mysql databases,front-ends
phpmysqlconsole,pmc (phpmysqlconsole) is a web based mysql command shell that operate mysql databases over a simple web interface with sql queries.,front-ends
phpmyschema,phpmyschema is a tool written in php for generating an erd or otherwise graphical view of your mysql databse over the web. it is being developed to be used as a standalone script and as a module for phpmyadmin.,front-ends
phpmysecret,phpmysecret - webbased password database  this project is a solution for all  who have to remember a lot of passwords for several sites and applications. on an webserver there where all passwords stored (encypted) and only with the user-given paraphrase,front-ends
phpmyvhosts,in php coded database driven apache virtualhost management tool to administrate a large number of aliases.,front-ends
phpndt,phpndt is web-wrapper for pyndt. phpndt - это веб-оболочка для pyndt.,front-ends
phppgadmin appgen,a module for phppgadmin for creating quick applications (application generator) for a created postgresql database. currently under developing  source code will be avaible when a stable version is finished.,front-ends
phppggis,phppggis is a php web system to manager postgresql/postgis. it was developed under the phppgadmin and the mapserver. it's simple and make easy to manager spatial data in postgis.,front-ends
phpsam,phpsam is a tool written in php intended to handle the events logged by snort(snort.org) in mysql. there is being worked on making graphs more intuitive. for an update on the progress  please do not hesitate to visit phpsam.sf.net,front-ends
phptsmadmin,phptsmadmin will provide an alternative web interface to view and manage the health of your tivoli storage manager (tsm) servers and media. it collates all the tsm information into a single views for tape management  and recent activity.,front-ends
phpwebmedia,phpwebmedia is a web-based media content display which allows downloading or opening of media remotely which is reliant on a mysql database.,front-ends
php_tree,storing data in a database-table with ident  parent  haschild rows holding information about your products  your database  your repository  your ... what ever you can imagine  than php_tree gives you handy  raw-functions to display  inject  move and delet,front-ends
phpdbgui,with this php application you can connect to your databases (ms access  ms sql server  mysql  postgres  oracle  sqlite 2 and 3) with a simple front-end and browse  order  filter  insert  update and delete records. best viewed with firefox at 1024x768.,front-ends
phpdbsync,synchronize mysql databases the project has moved to https://github.com/horald/phpmysync,front-ends
pico,the goal of pico is to provide a small java-api for data-export from the ephoenix-project. pico uses a direct database access via jdbc. pico will replace the api in my pontifex-project and it's the base for a sample application in my aide-project.,front-ends
pilot-qof,pilot-qof provides a query interface to data on a palm device  using pilot-link and qof - the query object framework. pilot-qof supports reading addressbook  datebook  expenses and todo data and runs sql-type queries on the live data or a qsf xml fil,front-ends
pintact,pintact is an php editor  and mysql -and possibly others- browser  and ftp client  willing to be the swiss army knife of a php developer. its main idea is to help to the developer  and make his life easier...,front-ends
pl-sql-editor,pl/sql editor module for netbeans ide,front-ends
plexian,storage java library for autocomplete fields in ajax applications.,front-ends
plsql2html - sql, pl/sql code browser,plsql2html is an html code browser for pl/sql files. it converts sql and pl/sql files to colorized  browsable html files. plsql2html is coded in java and needs minimum jdk 1.4.,front-ends
prokyon3,prokyon3 is a multithreaded music manager and tag editor supporting mp3  ogg and flac. it's written in c++ using the qt3 libs and the mysql database.,front-ends
punchcard,dynamic generated web2.0 screens to manage back-end data. supports access security  work-flow  rules engine  data conversion and crud (create  review  update  delete) against databases such as oracle  db2  ms sql server  mysql and their jdbc drivers.,front-ends
pwpage 10 second database forms,pwpage provides an extremely fast and simple approach to the creation of data base forms.  that is  if a data base table exists and a corresponding html page has been constructed using a few easy guidelines  pwpage can immediately used for table data sele,front-ends
pwdex,web-based password exchange  sharing and storage system.,front-ends
pycsvdb,an easy way to manage sqlite databases and csv files at the same time,front-ends
pymifluz,python bindings for mifluz (c++ library to build and query a full text inverted index),front-ends
pyrets explorer,a dirt simple python tool using wx.python and the librets library to look at a rets server's complete metadata.,front-ends
pytagging,pytagging manages large mp3 collections. pytagging handles user original tag to generate playlists. pytagging also manage id3 tag and play mp3.,front-ends
pydbi,pydbi is a python binding for libdbi  a database independent abstraction layer,front-ends
pypergamo parchment management,pypergamo is a python (and wxpython) application for the management of archives  of parchments. it includes possibility to search via keywords and to show results in various formats (html  xml  plain text). it uses mysql and includes support for pics.,front-ends
pysql-navigator,pysql-navigator aims to be a simple mysql-explorer. it's written in python for platform-independency and uses wxpython and myconnpy. it should offer a simple flamerobin-like way to edit table-contents.,front-ends
pyxmdb,pyxmdb is a database utility for exporting and importing data between a delimited text file and virtually any dbms. tested with python 2.3-2.6  linux and windows  sqlite  mysql  postgresql  oracle and ingres. user extendable for any python db-api driver.,front-ends
qcdorganizer,qcdorganizer is a front-end application that uses libcdorganizer to access organizer devices  such as the kds cdm-751 and the dacal dc-300. uses a database to store disc info and qt 4 for a front-end,front-ends
qmaillog2mysql,qmail log parser and vizualization. the qmail logs are parsed and put in a mysql database accesible from a web interface. the web interface offers also various statistics build on the parsed logs.,front-ends
qserwis,qserwis application for process information in small company.,front-ends
queryviewer,queryviewer is a visual (swing) javabean where you can type a query and view the result in a jtable.,front-ends
quotes,this is a php frontend to a sql server(potgresql/mysql) to allow one to keep track of your friend's quote,front-ends
raxnet web services,web based applications written in php/sql. some include; authentication scripts  a complete and extensive rrdtool frontend  http/php upload management code  and a dynamic school district website that is currently in use.,front-ends
rdbform,database forms library and constructor written in java. user application consists of database objects definition  declarative forms definition (stored in oracle or postgresql repository database) and java classes  which extеnds base form class.  constructor are based on this library and also may be used as sample application.  project was started in year 2003 as c++/win32 library. in year 2006 it was completely rewritten in java.,front-ends
readlog,readlog is a pair of scripts for reviewing iptables firewall logs via a handy web interface using a mysql backend.,front-ends
remote mysql manager,php code to manage a mysql db over the web.  add/drop databases and tables.  insert/update/delete records.  enter your own sql query.  no config files/scripts.  small and simple.,front-ends
smoviedb,smoviedb is a free software which will keep your movie database clean and ordered on a quick simple way. manage genres  categories  types of films  etc. developed in python+qt with mysql or sqlite database for kde desktop http://smoviedb.sourceforge.net,front-ends
salt,salt (swiss army ldap tool) is a generic ldap-browser written in java.,front-ends
sanddancer,sanddancer is a zope (http://www.zope.org) product for manipulating a postgresql database through a web interface. contains three tables of user information  with the intent of pulling it from the database and converting it to passwd and smbpasswd files.,front-ends
sapdbtcl,tcl interface to the sapdb database  written in 100% pure tcl (aka type4 driver). also available are some gui and non gui clients using this interface.,front-ends
scooter,scooter is a customer relationship management application that offers all the functionality of sales force automation  marketing automation  and customer service and support. its unique advantage is that it replicates with sugarcrm but runs locally.,front-ends
simple data access framework for java,voruta reduces jdbc code in application  it makes code more readable and safe  sql procedures and queries are mapped to java methods using custom javadoc tags and dynamic code generation at runtime. it needs no custom build tools or external files for de,front-ends
simple mysql,delphi  access to mysql server in a perl/php style. a simple but easy to use oop warp around the standard mysql c api without any complicated techniques and objects classes.,front-ends
simple swing database,simple swing database is a small platform indipendent database which stores records in a file format of csv.the program was for my friend who wanted to have access to the data in a file format of csv (utf8).being able to search/edit/remove/add new record,front-ends
simpledbadmin,simpledbadmin is an easy to use and high scaleable administration tool for mysql databases completely written in php. unlike phpmyadmin which is certainly an administration tool for more skilled developers we aimed for easy usage and high adaptability.,front-ends
singelboerse,entwicklung einer singelb?rse für teens ( 16 - 30) für www.blacktower.at  wenn du mitmachen m?chtest mailto: admin@blacktower.at,front-ends
skedario,skedario is a perl/tk graphical tool / cgi perl script managing simple mysql databases of annotations (like in pocket notebooks). annotations are categorized by various fields  searchable and linked. the idea is helping users to keep consistent keywords,front-ends
skeem,skeem is a database library and tool for python.  it enables the creation of database objects by defining them in xml.  the xml meta-data can then be used to easily access / populate the database in an object-oriented mannger.,front-ends
smallbee,smallbee is a web base oracle monitor your can use it to know system info running stat performance  etc. and also you can manager your database or os without telnet or ssh to login you linux system,front-ends
smartdata,smartdata for microsoft .net framework. this project create on sql and ole factory technology and have injection security  typed query...,front-ends
snakebite cybercafe billing system,cybercafe billing system,front-ends
socioquery,java interface plugged on monetdb database to build xqueries and analyse results. first specifically developped for sociologists but some of the quieries can be adapted easily.,front-ends
spunq // database modeller,spunq has moved with all informations and downloads to spunq.com. please get all informations there. the new version spunq1.3 is not available via berlios. downloads are available here and on spunq.com/download,front-ends
sql.sync,win app for synchronizing structures of two databases,front-ends
sqldba: web-based sql db administration,easy-to-use package  that allows you to administer sql databases (currently mysql)  just by using a web browser  accessible from anywhere. written in php. developers needed!,front-ends
sqlwebarchitect,sqlwebarchitect is a web-based open source sql server and msde database administration tool  built with microsoft .net framework 2.0.,front-ends
sqlcockpit,fast gui based multilanguage database client (in perl/dbi/tk). supports most databases  runs on windows / unix / linux. powerfull sql editor  view data in spreadsheets  powerfull filter tools. form to edit/insert datasets. highly configurable.,front-ends
sqldev,front-end for managing jdbc compliant databases. it allows you to create/change database objects  run sql statements  etc. it also allows you to manage database specific objects.,front-ends
sqlxpress,sqlxpress is front-end tool for sqlite database (www.sqlite.org). developed using python  wxpython & pysqlite. this tool is designed for linux users who uses sqlite database.,front-ends
sqooler,this is an sql plugin for the eclipse platform.,front-ends
tbvs,tbvs steht fuer "tiefbauverwaltungssystem". das freie und kostenlose programm erlaubt es dem anwender  baukalkulation und (mobiles) aufmass im netzbau (tiefbau) zu betreiben.das programm ist speziell zugeschnitten auf energieversorgungsunternehmen(evu),front-ends
teipublisher,teipublisher is a xml repository management system to create tei document repository. the software components are xml analysis tools for ontolology development create/delete/edit backup tools search page customizations and result display xsl styleshe,front-ends
test,,front-ends
thokbook,thokbook is a personal library system  written in perl. it is intended for medium to large individual collections (several thousand books). using thokbook  you will be able to add books via isbn or ean (usually via a barcode scanner of some kind)  get,front-ends
tiddley links,tiddley links is a multi user bookmark sharing database that can be accessed anywhere you have access to the internet.,front-ends
tiny discarchive,wxwidgets application - reads files from folder or disc to a sqlite database using sqlitedb class - a small interface to sqlite3 with only very basic functions  like open  close  statement and query. another example (a simple phone list) is provided.,front-ends
translucid (was lucid fried eggs),web-based publishing and collaboration software. allows for super easy content creation and editing (uses ajax). content is stored in a web rather than in a strict hierarchy. includes the choice between two graphical editors (tinymce& fckeditor).,front-ends
tux_oracle,tux_oracle allows you create tuxedo clients and servers that attach an oracle database,front-ends
usql*,usql* is a command-line interface to any database that has a jdbc driver.  developed in java  it provides a consistent environment with a sql*plus[ish] feel for any developer transitioning to or working in multiple databases.,front-ends
usqlite,an sqlite network wrapper,front-ends
vbulletin modification packages,projects that are modifcations to the vbulletin forum system. they inlcude things like add-on features or full modifactions for the software. all the project members work on their own feature for the software.,front-ends
vsqlmail,vsqlmail is a software who make link between mysql and vpopmail. it's very useful if you don't have mysql support in your vpopmail  and a good alternative of vpopmail's api for php. you can use it easily in php,front-ends
vbase,vbase is a graphical front-end for a multiple user video storage  archive  and retrieval system. it includes a java upload/download applet  as well as a search system which can parse meta data about the stored video  and is based on a lamp stack.,front-ends
vcf address utility,a command line utility for searching vcard (version 3.0) files which hold multiple contacts. the  goal it to provide the user a convenient and easy to use means of accessing personal contact information  particularly phone numbers  in a desktop setting.,front-ends
vyasa,vyasa is a digital library application that incorporates the functions of digital asset and document management systems. it facilitates information retrieval and knowledge discovery by providing comprehensive metadata generation and semantic analysis.,front-ends
ward,virtualdb now known as ward (web application for relational databases) is a web based database ide.rapid application development and administration on any database/anywhere just with the browser.,front-ends
warena - clan website content management,warena - a mysql/php based website content administration system designed for gaming clan websites. you can base your complete clan website on warena  with features like news  awards  clanmember  team  game  gametype  war  warshot  wardemo  management.,front-ends
web500gw,web500gw enables administrators and users of ldap based directory servers to browse and administerate the directory contents with a web browser.,front-ends
webxell editor,web-based spreadsheet-like application written in php and uses dynamic and interactive user's interface written in javascript with jquery library. data based on xml.,front-ends
webplay,webplay creates from a collection of mp3s and ogg-vorbis files (directory or database) a web-based jukebox with support for multiple independent streams. it also maintains control over the stream and can change codec/bit-rate  skip or goto a track  etc.,front-ends
websqlconsole,tiny web sql console  with small footprint and packaged as a war j2ee web application.based on jdbc  protoype  ajax  and servlets. primary goal is to supply a little jdbc client available during development process.,front-ends
