tinypersistence .net,persistence framework for .net  composed of a ligthweight framework and a source code generator  think for small to medium web applications. -- inactive --,database
translucid (was lucid fried eggs),web-based publishing and collaboration software. allows for super easy content creation and editing (uses ajax). content is stored in a web rather than in a strict hierarchy. includes the choice between two graphical editors (tinymce& fckeditor).,database
trazzosframework,es un framework  basado en código freesource (php ajax javascript css xml html)   pensado y realizado para todos aquellos programadores que necesitan crear un proyecto lo más pronto posible.,database
trbdk3 cgipp,c++ libraries for creation of cgi applications. functions include stream operators for the creation of html formatting  forms  etc. url decoding and element retrieval  mysql access  and encryption.,database
tux_oracle,tux_oracle allows you create tuxedo clients and servers that attach an oracle database,database
twrailway,this is a visual sutdio .net project with platform : smartphone 2003. which is a railway database in taiwan. you can query the taiwan railway information on the software with a smartphone.,database
txobject atk for c++ / python,txobject atk is an os independent c++ & python object library. built in the 90s  it provides a 5-layer framework: object library  io / timers  threads  inter-process / distributed object communication,database
usql*,usql* is a command-line interface to any database that has a jdbc driver.  developed in java  it provides a consistent environment with a sql*plus[ish] feel for any developer transitioning to or working in multiple databases.,database
usqlite,an sqlite network wrapper,database
umbrello2sql,umbrello2sql reads a umbrello entity relationship diagram and generates the correspondent sql instructions to create a postgresql database.,database
unforced,unforced allows you to backup your salesforce instance into mysql. written in php allowing xampp applications based on your salesforce data  yet using a local mysql database for speed  coming soon: commit changes back to salesforce periodically or on dem,database
unique.timestamp,unique.timestamp provides a universally unique identifier which is also a human-readable timestamp. it includes a command line executable  a set of c routines for embedding into your own code  and some utilities for manipulating unique timestamps.,database
usex - easy-to-use xml,we have designed and implemented a pragmatic  generic and flexible approach to provide simple user interfaces for the management (creation  search  update etc.) of xml structured data.,database
utmysql,utmysql is a unit test frame work for mysql v 5 using stored procedures.,database
vbulletin modification packages,projects that are modifcations to the vbulletin forum system. they inlcude things like add-on features or full modifactions for the software. all the project members work on their own feature for the software.,database
vsqlmail,vsqlmail is a software who make link between mysql and vpopmail. it's very useful if you don't have mysql support in your vpopmail  and a good alternative of vpopmail's api for php. you can use it easily in php,database
vbase,vbase is a graphical front-end for a multiple user video storage  archive  and retrieval system. it includes a java upload/download applet  as well as a search system which can parse meta data about the stored video  and is based on a lamp stack.,database
vcf address utility,a command line utility for searching vcard (version 3.0) files which hold multiple contacts. the  goal it to provide the user a convenient and easy to use means of accessing personal contact information  particularly phone numbers  in a desktop setting.,database
vishnu,a powerful cross-platform rdbms with a pluggable carefully designed layered architecture. actually is going multi-user and transactional. check out vishnu.sourceforge.net to see what we are doing.,database
vyasa,vyasa is a digital library application that incorporates the functions of digital asset and document management systems. it facilitates information retrieval and knowledge discovery by providing comprehensive metadata generation and semantic analysis.,database
ward,virtualdb now known as ward (web application for relational databases) is a web based database ide.rapid application development and administration on any database/anywhere just with the browser.,database
warena - clan website content management,warena - a mysql/php based website content administration system designed for gaming clan websites. you can base your complete clan website on warena  with features like news  awards  clanmember  team  game  gametype  war  warshot  wardemo  management.,database
web based system developer,make easier repetitive tasks developing a web-based system.  dbms --- [websys-dev] ---> php / js / sql / i18n.,database
web-schema,web-schema is a web application for making database schema diagrams that automatically stay up to date.,database
web500gw,web500gw enables administrators and users of ldap based directory servers to browse and administerate the directory contents with a web browser.,database
webpaf,webpaf is a web-based  collaborative genealogy database management system.  with webpaf running on your server you and your fellow researchers (whom you have given a password) can access and interact with your genealogy data from any browser.,database
webxell editor,web-based spreadsheet-like application written in php and uses dynamic and interactive user's interface written in javascript with jquery library. data based on xml.,database
webplay,webplay creates from a collection of mp3s and ogg-vorbis files (directory or database) a web-based jukebox with support for multiple independent streams. it also maintains control over the stream and can change codec/bit-rate  skip or goto a track  etc.,database
webshop-mihast,this is a webshop built in php with a mysql. this project started with a coding session with 2 collegs. some features are a loginsystem  phpscript for builing the database  customerregistration and some other contantmanagment.,database
websqlconsole,tiny web sql console  with small footprint and packaged as a war j2ee web application.based on jdbc  protoype  ajax  and servlets. primary goal is to supply a little jdbc client available during development process.,database
webstat,a flex/java based system for presenting statistics over the net. based on mondrian backend. able to handle large amounts of data  administration facilities not worth shouting about.,database
wedsite,a php and postgresql based website for the management of a wedding guest list. a backend interface allows the host to manage the guest list  and a web interface allows guests to rsvp online.,database
wets,wets is a very flexible etl which can handle data coming from text file / xml / mysql / postgresql and zope server and because of the language associated there is no limitation concerning the transformation process. see the drop project for a gui.,database
windepaf,import and export epafs to ellucian/sungard banner,database
wizardform,create html5 forms form mysql table,database
wmpasman,wmpasman  stores  your  passwords  and makes them available for pasting (both via the middle-click primary selection and the  clipboard  selection)  at  the  click  of  a  button. it also contains a digital clock. access is controlled by a passphrase.,database
wsnewskit,<center> prototype web-site (progress 4gl) <br>compatible <b>ganimede</b> application server<br> <a href=http://news.tomescu.com> <img src=http://news.tomescu.com/gnm/images/gnm_pwr.gif> </a></center>,database
wsqlite,a sqlite wrapper с++ library,database
wurpr,wurpr is a mysql wrapper written in php. it aims to be both secure and easy-to-use while not sacrificing too much speed.,database
wuug_engine,wuug_engine is a simple and easy to use web-based community portal system written in php. ideal for users groups  etc...  note that this project is no longer under active development. the project is distributed open-source under the sun public license,database
www.mediconcept.net,mobile web server is a portable http server. no installation required !  you can use it from any folder  usb key (flash drive) or cdrom (read only).,database
wxfbt app generator,project is an app generation tool. it uses wxformbuilder (wxformbuilder.sf.net) as gui designer and adds much improved templating support to it. the idea of the project is based on clarion language and rad tool.,database
wxpostgres,integrating wxwidgets gui toolkit with postgresql database + some aditional widgets for displaying data from database. this project tries to implement database-gui interoperability between protgresql and wxwidgets. an easy way to develop database apps.,database
x:einfach simple java components,x:einfach simple java components is a library for java. it includes various things like a page cache for web-content  a virtual string table  an ip subnet checker  string and date handling utilities  a connection pool and other simple things.,database
xcal cgi calendaring application,i developed this for pbs as a quick way to display local station events. this app uses the ical standard  but in an xml format (xcal) with a mysql and perl backend. you can import xcal events from an .xsc file to mysql. uses xml/xsl/xslt.,database
xoperator,http://code.google.com/p/xoperator/ ---- this project is moved to another site. please visit http://code.google.com/p/xoperator/,database
xpglog,postgresql log query,database
xsql,the world's smallest and most economical database engine for applications. based on sequencing technology. designed to work with applications installed on an operating system providing native sql interface for fast database manipulations.,database
xsql library,the xsql library combines the functions of pgsql and mysql in a simple object oriented php4 library. at this state you can select between 3 different connection types mysql  mysqli (php5 only) and pgsql.,database
xaos,xaos is a wiki-like hypertext system featuring rc suppport and some other goodies. try it - its still beta.. i am also looking for people who would like to  help.,database
xgisclient,xgisclient is the client software for xgis project,database
xgisserver,xgisserver is the server software for xgis project that can store and manage spatial and other kind of data,database
xjdbc,a simple extend of xjdbc a perfect example to learn java reflectiong and proxy.,database
xloraload,dll to enable excel to access to oracle database via oci.,database
xls2oracle,wizard based utility to import a sheet from a .xls file into an oracle database. it is possible to rename the columns and set a default value before importing.  source is now located at github https://github.com/mgeiss/xls2ora.,database
xml-bibliography: bibliographies in xml,create an agreed-upon way to markup bibliographic entries in tei.  provide stylesheets to convert this xml to xhtml and fop.,database
xmltop,three xml data sources  all managed in cvs  are used as a database ‘back-end’ to populate a dhtml user-interface for manipulating tfl metadata for use in managing a sas programming environment within a clinical trial statistical programming setting.,database
xp_loadlogfileiis,extended stored procedure ( xp_loadlogfileiis ) for microsoft sql server 2000. import's iis log file from text file into table.,database
xql,xql stands for extended query language. the goal of the project is to provide a library for document  management within a  distributed environment.   it combines the effectivity of ftp-access for large files (documents) with an sql database.,database
xsdb -- extremely simple database,xsdb xml is to data as html is to document. publish and combine data as easily as html format and web browsers publish and view documents. implementations in python  javascript  java  c#/.net.,database
yaf,yaf! stands for yet another fotoalbum! and is another photo album cgi script.,database
yajlims,this will be a lims. the download file is the start  but far from complete  i am learning the sourceforge publishing process.,database
yaktrack,yaktrack is a lightweight issue-tracking system written in python and using xml as a storage medium.  users may define issue types  submit and query issues  and edit existing issues as they wish.  console  email  and cgi interfaces are included.,database
yamat,yamat is a mysql administration tool  written in php. yamat means yet another mysql administration tool.,database
yamysqlfront,this project is discontinued in favor of http://emma.fastflo.de  its plattform independant successor. yamysqlfront is a graphical mysql client to administer mysql databases.open-source replacement of the famous freeware mysqlfront.,database
yaorma,yaorma is the easiest and most robust way to create java database applications! yaorma is easy enough to be understood by even the most inexperienced users and robust enough for complex large scale enterprise applications.,database
yata (yet another timereporting app.),yata is "yet another timereporting application" that i have started developing  initially for my present employer  who is currently using it in production.  currently the application works on a lamp (linux  apache  mysql and php) platform  though it wo,database
yawc,yet another warrnet client,database
yepos,small older-device oriented palmos dictionary program,database
yepos,yepos is a dictionary program for palmos. migrated to http://developer.berlios.de/projects/yepos,database
yet a real eleet tool,we want to create a system to generally manage any kind of content. in the beginning we just though of audio files  but as we want to make it as flexible as possible it should be able to handle any kind of data.,database
yourcmdb,a free  easy to use  generic cmdb written in php,database
ztable mini-dbms,ztable is a mini-dbms written in java. it has 2 parts: a back-end dbms engine and a front-end eclipse editor plugin. the engine can be embeded in any java application. the eclipse editor can be useful as a free dbms for end-users.,database
zwebit interface engine,zwebit is a stable interface engine suitable for use in demanding environments. zwebit provides a framework for accepting data from one or more sources  optionally modifying and reliably delivering the data to multiple destinations. hl7 support included.,database
zadoc,zadoc is (so far) a browser for oracle tablespace heirarchies. doesn't let you at user data just yet.  my hope is to eventually make a sql*navigator type tool  and also incorperate functionality such as plan table front-end and performance tuning features,database
zambeel,zambeel is an e-mail driven multimedia archiving system. the software provides the ability to simply archive anything from anywhere. it also provides ubiquitous access to the archived data through a variety of clients. written entirely in java.,database
zongle,zongle compares the schema of two postgresql databases and creates a script containing the sql statements necessary to migrate the structure of the second database to the state of the first.,database
zznotes,zznotes is a gtk+ based notes tool for multiple media  zznotes can store text image audio video and other binary file in single database file  and implement a user-friendly interface to access the media.,database
ærth (aerth),the end is nigh! a role-playing game that incorporates into a bulletin-board system written in php and java. advanced money and graphical systems incorporated in and out of the interactive experience make this a very fun and involving game.,database
مرجع محتوای اسلامی,مرجع محتوای اسلامی,database
dctm dql / api,eclipse documentum dql/api plug-in with the main functionality of content proposals and colour coding. as a secondary result testing things the plug-in is starting to resemble a fast hard client. a feature we lost when a certain hard client was replaced.,database
homecollection,program for creation of various collections: books  films  coins etc. the structure of elements of a collection can be adjusted directly by the user. at the heart of an element of a collection (object) the template describing data of object lies. the template  in turn  can be created on the basis of other template.,database
oracle management tool suite,oracle management tool suite. a collection of utilities to manage oracle database products. each utility is one or more shell scripts and/or sql files that are distributed as gzipped tar files.,database
php volunteer management,this is a php volunteer management software. keep track of volunteer hours worked and location assignments. this system is built on php/mysql.   track hours  tasks  share documents  send messages  personal documents and documents for each volunteer that only admins can see.,database
rubik,jrubik is a set of tools for navigating and reporting over olap datasources  mainly mondrian and xmla servers. this project is based on the components developed by the jpivot project.,database
zorba - the xquery processor,note: zorba is now hosted on launchpad. please visit our project homepage (http://zorba.28.io) or our launchpad page (https://github.com/28msec/zorba) for the latest news and information!  zorba is a general purpose xquery processor implementing in c++ the w3c family of specifications. it is not an xml database. the query processor has been designed to be embeddable in a variety of environments.,database
acweb - http server for win32,acweb is an opensource replacement for ms iis and other proprietary web servers for windows. unlike iis  acweb is not affected by viruses like codered  nimda  etc :).,database
sql data studio,sql explorer,database
grebulon,grebulon provides olap analysis using flex interfaces and xmla.,database
java me object persistence framework,this projet try to develop an object persitence framework (microobject) for java me/midp  allowing password protection and data encryption.,database
mysql database administration tool,mysql database administration tool powered by extjs simple window-based interface  working at your favorite internet browser.,database
nvc revision system,the nvc revision system is an online tool for preparing  submitting  reviewing and managing proposals for changes in the u.s. national vegetation classification (nvc).,database
porting of gnowsys on mac os,porting of gnowsys on mac os using fink,database
ram - radius authentication manager,a simple easy to use sql based authentication system. this package currently supports unlimited accounts authenticating on multiple radius servers  controlled and maintained on one sql database. ideal for visp  and wisp.,database
sqlite database manager,sqlite database manager by scott wickham. this tool allows you to quickly create and update sqlite 2.0 databases that are built into php5 using a simple web based front end. the program is only 9kb zipped  and it will save you many hours of coding time.,database
relational database  from zero,j'essaie de creer ma propre base de donnees relationnelles.  l'objectif de ce projet est d'apprendre le mecanisme de << notre depot  usuel dans la vie professionnelle >> dont le contenu n'est guere connu par des debutants.   comme un langage utilise pour ecrire le code source je pense au langage c  fondamental general .,database
(closed),netphp group has moved: http://sourceforge.net/projects/nphp/,database
(mps) microsoft provisioning front end,open source front-end to the microsoft provisioning engine (mps) and hosted active directory  hosted exchange. this project is aimed at users of the mps system that would like basic functions provided by a simple interface.,database
(py)biblib,a python library to handle bibtex bibliographic data.,database
*quick,the development and maintenance of *quick  the translation and information databases and all the frontends  like kquick and wquick.,database
*fish,*fish (pronounced “starfish”) is a project aimed at initiating a georgia tech open source software framework to manage disparate and numerous forms of communications.,database
---,,database
-=cpu=- clan map development,-=cpu=- clan; a counter-strike gaming community. map development and beta testing.,database
.,.,database
.net access by nevrokode,a database manager based on microsoft .net framework 2.0 it uses xml files for data storage with .nvrd extension. it supports multiple tables  queries  forms  reports. it uses a pretty familiar and productive interface.,database
.net data access layer > base project,data access layer - uses .net generics and the gof template pattern to provide a base from which developers can quickly build a dal by only having to specify properties unique to each db call.,database
.net s3 client,a .net client to amazon simple storage service (s3). simple and easy to use.,database
.net form editor / designer,this project aims to produce a form editor like the ones in visual studio and sharpdevelop.  it is intended to be used as a control for end-users of your application to allow them to create customised forms. the designer persists forms to xml.,database
.net universal data access layer,a comprehensive univeral data access layer for the .net framework  written exclusively in c#.  it will access sql server and oracle databases through a single intuitive api and will support remoting. other databases and mono support will be added later.,database
007designer,platform independent variable data printing / publishing software. combine text  images and database content with conditionals to output personalized  custom documents for direct mail and other one-to-one communications.,database
100 years berkeleydb,100 years is a generic all-purpose database schema for berkeleydb dbms.,database
1wire-home-automatisation project in c++,c++ server for a dynamic home-automatisation-network based on the 1wire protocol. later it will have a php-based frontend.,database
3d ar content management system,3d online content management system,database
3wdg sqlite admin,a cross platform  free (as in freedom) sqlite databases administration front end.,database
3x5 cards,the 3x5 cards project provides an intuitive web interface to a database.  the metaphor is the 3"x5" index card. each card has a number  a title  and the card contents. the cards can be arranged by number or title  or arrayed in batches.,database
7c_consumer_database,this project supports the development of a web-based database system capable to tracking "outcome indicators" and dynamic outcomes. this system is inteded for use by centers for independent living.,database
<deleted>,,database
a 3d model search engine,a 3d model search engine which provides an intuitive query interface for a user to search a query model in a large database of indexed 3d objects both accurately and efficiently using a novel similarity transformation invariant shape matching algorithm.,database
a database table,a table that will serve as a platform for data retrieval updating  and addition,database
a fiction writers' assistant,checkov is a fiction writers' assistant  it will keep track of characters  scenes  themes  plots  conflicts  timelines  etc. and multiply link each to all other elements in that element.,database
a free distributed search engine,justsoso is a free powerfull distributed search engine like luence. it is written in c++ and can work well under linux. mysql fulltext search in chinese fully support and it is very fast! auto big5 to gbk also enabled!,database
a simple sample database,assd is a simple biological sample database focused on the storage of proteomics data. it tracks every processing step incl. results throughout a sample's lifetime. next to proteomics data it can also store other results like facs or western blots.,database
a ticket, a task kit,"a ticket  a task kit" is a database/interface project to provide an open source solution for theatrical ticket sales management and other theatrical house management tasks.,database
a database for musem specimens,a content management system for collection data of taxonomic specimens. organize your museum specimens  collection vouchers in one user-friendly database.,database
a very simple cms,this is a simple content management system (cms) who was developped with php/mysql.,database
a4 java persistence framework,a4 is an open-source light-weight java-coded persistence framework designed to suit very single application requirements but minimizing data access arquitecture development time.,database
aaa ip valid,this is a project that helps to organize ip static addresses for adsl providers.,database
abdb,this is a database system to replace our accident book system at work  it is a multi-user environemnt with various reporting facilities and form generation. it runs on php and mysql  and is therefore platform independant.,database
abs strata,this is mini avtomatic bank system,database
acs-epitaph,actual comparison system(nick name epitaph) - a list processing tool that is based on a neural network so that you can fill in information lost or generate new information.,database
adag - advanced data generator,useful tool to generate extended testing dataset to be used to debugging  profiling or developing with database applications,database
adl,application database load balancing class for mysql,database
ado.net helper pack,the ado.net utilities project is meant to provide a number of features for the working developer to do thier work better  easier and faster.  many of the features will be vs.net add-ins to automate the process of dealing with ado.net.,database
adoexec,"adoexec" is a plugin for "notepad++". allows to execute selected or whole document text similar like "query analizer".,database
adatabase,adatabase is a database abstraction layer that allows client code to be completely rdbms agnostic. the system will also introduce a set of interfaces that allows alternative dals to be used interchangeably.,database
aed2 project 2001 - 9566 / 9937,aed2 project 2001 is an academic project developed at the faculdade de ciencias e tecnologia da universidade nova de lisboa  portugal. it intends to offer a family database about journeys to foreign countries.,database
afid: firewall information db viewer,application to display  as well as interpret  firewall information from a database to serve a variety of users needs. the application is online and cross-platform  written using php.,database
agcp,abandoned  only interesting part is the sql schema.,database
ai08npl,a school project for exploring ai techniques implementing a natural language interface,database
aide,aide is the acronym the application for iteratable data export.  the user of the aide framework has specific classes from two basic classes. a workflow is defined as a combination of these classes in an xml-file. the aide framework does the rest.,database
ajax database connectivity library,ajax-db is an ajax library implementing data-access through xml/a.,database
ajax sql grid,simple webbased tool to execute sql queries. results are shown in a interactive grid.,database
alexandria,web platform for our library. order resources such as books  movies  etc. of your small personal collection. classified by labels  languages  authors  years and then export to your computer on diferents formats.,database
ams - application management system,this program is designed to make sorting applications and finding future employees easier and more efficient.,database
anoi,this is a prototype implementation of "a network of ideas" (anoi) content system.,database
anpr - vehicle check,interface to anpr database for checking uk vehicles details against known vehicle database,database
ant - the i-ching calculator,as ant developed and i discovered the facinating world of parsing using this binary network called the i-ching  language back to this 5000 year old oracle.this was the first realisation of the potential behind this 64 bit language.,database
aoe,a ogame galaxytool for ogame.tw uni11 aoe.,database
apex-elevator,apex xe oracle tool for implementation data bases with user interface for web client server application  which have to serve from 20 up to 100 clients over http web. its for elevators (maintenance condition state) and other electrical equipment  building,database
api database,this is an experiment in creating the best database api i can come up with. it is an alternative to query languages. the latest version is being written in scala using berkeley db java and will run on the java vm.,database
apondos market place,marketplace and portal software for developer and designer,database
apq - relational db thick binding (ada),apq is an ada95 thick binding to allow ada sql client programs to access postgresql  mysql and sybase database systems. the project is now hosted at http://framework.kow.com.br,database
apsdfall platform simple database format,this project has the aim of making a small user-friendly database format for the user that can be used on any platform with the main focus being pdas,database
aqal advanced query abstraction library,aqal makes easy to access data on dbs without know sql. it implements business object/manager pattern: object maps table  builds sql syntax  carries data; manager performs queries  handles objects (conveniently extended by application business objects).,database
ar system developer's toolkit,the ar system developer's toolkit has been designed to ease many of the functions of ar admins and developers alike. arsperl-based packages allow for the export and import of data and workflow definitions to and from the server.,database
ars client - java edition,the goal of the ars client/java(tm) edition project is to provide a 100% pure-java implementation of the ar system user  administrator and alert (notifier) clients to the remedy action request system platform using the swing gui toolkit.,database
arsystem automation library,automation wrapper for the remedy ar system c api updated to version 6.x,database
asbum,asbum -- a simple blog using mysql asbum is a simple blog tool that allows you to share links / pictures / files with friends from all over the world. asbum is simple to setup and simple to run.,database
aswex,framework development,database
atos-db,advanced tool for open source databases (atos-db),database
abacus application generator,this application generator allows developers to build business applications for ms sql server in just a fraction of the time it used to take.,database
abandoned project,this project never started and has been abandoned. thank you.,database
aboutme,the main idea for the aboutme.pl service is to create a simple service which at the beginning gives for the users opportunity to create totally for free site about him self and create the curriculum vita.,database
abra,abra stands for 'a brain extension'.  the core idea is to create personal mappings onto information space and share those mappings.  ajax-enabled bookmarklet allows users to 'say anything about any uri'  outputs rdfa.  has simple category-enabled cms.,database
absolventenkontakt,ziel des projektes ist es  ein universelles interface zu datenbanken zu entwickeln  mit dem gruppen  wie ehemalige schueler einer schule  oder von anderen gruppierungen verwaltet werden koennen.,database
accelerando desktop music search engine,a music search engine for all genres of music  with social integration. makes it easier to find out more about a song  artist or album you are interested in.,database
access sqlworksheet,this project dedicated to provide possibility to run sql scripts  multiples sql statements for ms access database. implementation will contain an application created using .net 3.5 framework.,database
accessible ui for semantic information,aparicio delivers accessible  ajax-based web user interface (and example jee/servlets binding) to render and edit semantic information. it allows users to easily create rdf data.,database
acervonline,dynamic creation and management of collections system.,database
acorndb,acorndb is a high performance  small footprint  transactional object oriented database written entirely in java.,database
actinic feed tools,a collection of tools and scripts designed to competently output feeds  from the shopping catalog actinic  in various formats  according to specifications given by various online shopping directories.,database
actions developer system,actions developer system is web-framework based on the meta-information of data structures. its helps to get control forms with ajax-based controls  varios data views (such as databse 3d-view) and report engine integration (based on openoffice).,database
actions db manager,here's a bundle of files to help organize your daily chores  namely  an sqlite database and a gui to operate on the database.,database
active data player,the active data player is designed as a scheduling  execution plan design  and execution platform for advanced data interrogation.,database
activerecords,activerecords is a java implementation of martin fowler pattern used by ruby on rails for database persistence. activerecords implements similar strategy in java using spring-jdbc as a backbone for database-access and transaction management.,database
activities,a complete framework for managing and publishing activities (workshops  conferences  courses)  and dealing with students registrations to lectures and practices.,database
ad idem,database management and web interface tools for a database of us laws and cases.,database
ad hoc java reporting tool,ad hoc reporting tool written in java to be used with a jdbc compliant database and designed for the in web applications using jsp  java servlets  xml  and xslt.,database
ada database interface,adbi is a library to provide unified access to sql databases from ada. this is thick uniform binding to vendor-specific database call interfaces.,database
adastar,ada 95/2005 bindings for rdm embedded database (birdstep),database
adapdev.net,adapdev.net is an enterprise framework that builds on the microsoft.net framework  providing enhanced components for object caching  database access and querying  code generation  unit testing and encryption  among others.,database
addam,automated db deployment and maintenance (addam) eases the tracking & applying of sql (ddl  dml) scripts to manage changes.  in effect  "agile db development" for prod/dev.  other tools include reverse-engineer schema and import/export from/to csv files.,database
address webbook,address webbook is simple web application programmed in ruby on rails with possibility of categorizing posted people.,database
adept dvd manager,dvd cataloguing/management tool that utilizes a centralised profile database.,database
adimpleo,“adimpleo” latin for “to perform”  this project aims to provide analytics services for large mysql datbases.,database
admin db,admindb is a database administration tool  for multiple dbms   intended to handle the management tasks  i.e.: create and drop databases  create/drop/alter tables  delete/edit/add fields  execute statements  etc..,database
administracion bd,this project is responding a needing for know what dbms is the best between oracle11g and sql server 2008,database
adressbook - sql via jdbc,project to learn mysql and especially java,database
adria php framework,framework to develop web-enabled enterprise applications with php5. includes services for manage users with different autorization levels  customers  suppliers projects  and pdf or csv reports. the api is oriented for the easy programing of new modules,database
adsense income management,domains database for afd (adsense for paked domains). web based tool designed for the owners of domain names parked with google adsense (afd) helps to keep under control visits  clicks  traffic. calculates averages total  daily  generates graphs and more,database
advance sqlite editor (fltk),displays and edits sqlite databases,database
advanced multiuser hosting environment,advanced multiuser hosting environment amhe pronounced as 'amy' is an advanced multiuser hosting environment control panel.,database
advanced php library collection,phorms was intergrated into aplc  which is currently hosted at: http://code.google.com/p/aplc/ aplc is copyright (c) 2007 andrew rose (http://andrewrose.co.uk)  chris corbyn (http://chriscorbyn.co.uk),database
advanced sql server adapter,as the red-headed stepchild of database adapters in ruby on rails  sql server lacks some of the features and performance benefits granted to mysql & others.  this adapter aims to correct and improve much of that.,database
affiliate marketing toolkit,the affiliate marketing tookit (amt) is a complete solution for creating and publishing affiliate links. amt converts product feeds into a user-friendly  searchable website.,database
affiliate module for xoops,an affiliate module for xoops. allows you to set affiloiate system with many data checking facilities ie visitors  sales etc,database
age-thing,a quick little c++ project that prompts for your age  shows your age  then doubes it  and kills the program.  *ameture c++*,database
agile db tools,agile db tools is a collection of tools that will allow test-driven development of db/warehouses.,database
agridesk,plateforme d'intermédiation des filières agricoles.,database
airlyte media dashboard,a coding / development project that aids in the management of habbo hotel staff for individuals attempting to create their own habbo help desk  fan site  etc.,database
airone - mysql user-oriented interface,airone will be an open source project of an cms interfaces to mysql database in a user-oriented point of view. the objective is to create an cms that permit to show user mysql query results as admin has configured.,database
ajax php form builder,our php ajax form builder is a php&mysql based wyswyg form builder powered by jquery . it makes you create a  ready-to-go online from in minutes  just move/click your mouse to build increditable forms without any knowledge of programming.,database
ajax xmldb connector,xml based mysql interface with ajax frontend.,database
ajaxdb,ajaxdb is a ajax web database that let user view  sort  search data with select list and insert  delete  update records in a web administration interface. user can also modify the design using css.,database
ajaxmapper,ajaxmapper is a server-based component  written in java  which maps data from a relational database to a xml file  transfered by http. the goal is to exchange data with ajax client components.,database
ajudante médico,o ajudante médico  é uma base de dados  que permite ver informações de pacientes  doenças e curativos.,database
akaciogps,en: opensource gps software engine. (+free maps) hun: nyilt forráskodú gps program motor.(+ingyen térképek),database
aksharsql,,database
aleajecta mdb,database named aleajecta  made using mangos last revision specification.,database
aleph report framework (arf),this is a series of programs written in visual basic which are being developed to provide reports from the aleph library software. they are developed with the intention of creating a general framework under which other reports can be written easily.,database
alex's mysql backup,amb is a script to backup all the mysql databases in a server.,database
alexandria,alexandria is an archive system for large data amounts. suitable for inhomogenous collections of books  media files  art items and other artifacts. main focus is on easy usage  small executable file and portability.,database
all purpose database (apdb),a self-contained database application development environment. the application is defined within the database and operates upon the same database. it generates a web-based interface for users to manipulate the data  and a pytcl development tool.,database
all2sql++,all2sql++ is a c++ conversion of my all2sql library  which is written in php.,database
allspark olap cube,this is a bi project developed on ios platform,database
alphaminer,alphaminer is an open source data mining platform that offers versatile data mining model building and data cleansing features with an user friendly workflow interface.,database
alternate lorem ipsum creator,this project is created for sole purpose as an alternate to lorem ipsum dummy text for publishing templates. http://www.hintplus.com/alterlorem.php,database
alternative promoter database,this is a database project that provide not only the data about the annotation of genome wide identified alternative promoter but also the software package for chip-seq experiment data analysis for the study of tissue specific alternative promoter usage.,database
always avaible portable data,central hosted cloud computing has to many bad security implications.  so the purpose of aapd is to provide a decentralized private cloud of disk storage.,database
ambition,ambition is a framework for writing adapters. adapters are gems named something along the lines of ambitious-activerecord. they typically use ambition to turn ruby into some domain specific query which can be executed.,database
amigowa multimedialna encyklopedia,program pozwalajacy na korzystanie z encyklopedii pwn 99 na amigaos/morphos/linux. obecnie trwaja prace nad dostoswaniem ame do encyklopedii fogra 2001.,database
amoeba component database,ameoba is a binary blob database,database
amos ii gsl/blas wrapper,uppsala udbl amos ii object-relational-functional database gsl vector/matrix storage types and blas function wrappers for solving linear algebra systems. cryptic enough?,database
amps,the advanced media playlist system searches and indexes files based on extension. the db entries can be appended to the integrated playlist. player based on libvlc. deps: sqlite  wxwidgets  boost  libvlc  arudetools. ide: codelite/wxformbuilder,database
an extendible dictionary,a dictonary of english-chinese with the feature of importing letters and its corresponding interpretation from a text file.,database
analysys,analysys is a no-nonsense persistence layer generation tool for java.    simple pojos can be generated directly from your database schema  and you can be up and running in minutes.,database
android database migration utility class,database migration utility class able to maintain data across table definition migrations per version of the database. utilizes the sqliteopenhelper object to support creating and updating the database.,database
android spatialite manager,an android interface to spatialite with a map interface,database
anetka,take xml and its dtd. save it to relational database. take xslt  process it against dtd  build sql statements  query relational database  sort results  wrap it back to xml.,database
animal tracker,animal tracker is a solution for trainers  kennels  breeders  animal sanctuaries and others.  it includes animal management  training and health records  document generation  reporting  and more.,database
anime fan sub konsole,this console can be saved anime fansubs archiving and any tables with netscape  edit program vedas.,database
annone,un sistema formato da server  client  linguaggio di script  controllo versione e distribuzione automatica. tutto questo per creare applicazioni di tipo enterprise che lavorino principalmente con database.,database
another cd archive,acda is a tool helping you to archive your cds or dvds. it stores meta information about the media and is very configurable (custom fields  views). scans files on the media to locate them later. various export possibilities  including a web interface.,database
antique trade and signature marks,graphic recognition software and website for antique trade and signature marks. find out who made your prized possessions  and when.,database
antrix menipulator,this program will enable menimpulation of the sql database for the antrix w0w emu,database
anttree,anttree is semantic browser-based user interface,database
apache vcp,this is a vhost control panel created for users that want to host their or others website and they are need a simple panel for hosting. this is the perfect and simple panel .,database
apache2::owa,allows apache2 to call oracle functions directly.,database
aplikasi pemerintah daerah,app apbd app gaji pns app pelayanan,database
apofis,a zend framework based cms.,database
appstorereports,appstorereports is a simple php application that renders sales reports from the itunes app store. currently  it only supports daily reports  and renders in a tabular format. filtering is available by date  by app  and by region.,database
appserver_s,a client server database management system to manage execution of repetitive data transfer over un-realiable networks.  all sql is stored server side and pushed to clients on demand.,database
